to,tp
80.0,60.581795
80.0,79.87472
50.0,77.43219
50.0,48.892437
60.0,52.71046
50.0,63.80913
50.0,51.429214
80.0,50.7216
330.0,80.802284
280.0,309.66718
130.0,211.03152
330.0,126.20873
100.0,316.80856
100.0,108.073494
80.0,114.66439
90.0,98.45978
390.0,105.06093
790.0,369.89218
410.00000000000006,488.50375
270.0,299.93866
340.0,258.47937
270.0,311.15927
340.0,247.38547
610.0,308.7979
470.0,458.67184
109.99999999999999,336.23355
590.0,146.58723
720.0,530.74115
600.0,425.7846
260.0,417.16638
310.0,249.78798
270.0,295.67972
250.0,251.13287
270.0,240.7622
230.0,253.7689
200.0,216.72345
150.0,197.58253
80.0,156.98495
550.0,96.8207
620.0,508.74506
250.0,368.54254
300.0,233.87459
260.0,283.76874
219.99999999999997,241.67717
270.0,215.32802
219.99999999999997,256.84518
109.99999999999999,205.91699
480.0,121.5787
520.0,449.5533
380.0,347.08307
550.0,306.47028
540.0,428.39444
340.0,380.7458
219.99999999999997,282.49832
140.0,210.63966
109.99999999999999,149.18182
90.0,127.44049
109.99999999999999,108.12256
100.0,124.3557
90.0,107.87947
100.0,97.0682
120.0,106.75827
109.99999999999999,123.514984
90.0,111.05393
80.0,92.88517
90.0,86.87989
80.0,99.00863
150.0,87.14882
130.0,154.67249
120.0,124.045815
120.0,118.760284
120.0,126.038506
109.99999999999999,128.0106
109.99999999999999,116.039314
109.99999999999999,115.61745
109.99999999999999,114.80994
109.99999999999999,113.48002
109.99999999999999,114.12483
100.0,114.618675
109.99999999999999,104.38837
100.0,117.57213
100.0,106.88323
100.0,105.35412
70.0,104.681175
90.0,74.048225
100.0,95.000404
109.99999999999999,102.36365
340.0,109.59921
90.0,316.84995
90.0,88.62479
80.0,92.146385
90.0,95.85653
60.0,104.09175
80.0,68.84399
70.0,86.083145
70.0,73.78704
70.0,73.341354
70.0,73.067314
160.0,72.62118
410.00000000000006,160.74901
140.0,349.96655
60.0,128.94688
50.0,67.63478
60.0,72.73286
60.0,83.989624
60.0,73.79105
60.0,63.771538
60.0,61.75905
60.0,62.034763
50.0,62.342068
60.0,52.34031
60.0,63.246197
50.0,62.079132
60.0,51.385635
60.0,62.45273
50.0,61.428993
50.0,50.6722
50.0,51.76845
50.0,52.28276
50.0,52.240753
60.0,54.879765
50.0,62.968487
50.0,51.052773
60.0,51.48961
50.0,62.090897
60.0,50.397003
50.0,61.315052
60.0,50.41731
50.0,61.369015
60.0,50.594795
50.0,61.25002
60.0,51.8853
50.0,66.5325
60.0,53.956432
50.0,62.83353
50.0,50.996754
40.0,51.18695
50.0,41.17263
50.0,51.679585
50.0,50.26159
50.0,49.403996
60.0,49.530792
70.0,59.695747
60.0,69.031746
60.0,58.444794
60.0,60.124626
60.0,61.341076
60.0,61.591827
70.0,61.25079
70.0,70.87603
60.0,69.76307
60.0,60.058064
50.0,61.621185
60.0,52.04974
219.99999999999997,62.535976
490.0,217.56113
260.0,379.08292
120.0,206.79536
120.0,129.02263
100.0,139.43675
130.0,121.80519
100.0,145.9521
109.99999999999999,104.90574
80.0,113.95231
90.0,84.66496
80.0,96.41165
150.0,85.04201
490.0,151.91045
320.0,414.93243
360.0,234.21762
470.0,308.59726
410.00000000000006,370.55637
290.0,323.9218
280.0,261.8958
250.0,263.66202
190.0,238.3156
130.0,192.28477
109.99999999999999,143.6271
109.99999999999999,127.18437
120.0,125.26923
100.0,129.02982
100.0,104.851074
100.0,104.9478
109.99999999999999,104.35542
109.99999999999999,113.11517
100.0,111.126045
100.0,101.62243
109.99999999999999,105.233116
109.99999999999999,118.236435
109.99999999999999,115.66562
109.99999999999999,113.793816
100.0,113.319305
100.0,103.75714
90.0,105.217255
100.0,95.30609
100.0,105.44854
109.99999999999999,103.22615
90.0,112.14917
90.0,92.18685
90.0,95.36101
80.0,99.458046
100.0,88.771324
90.0,108.672516
90.0,96.22101
80.0,96.29382
210.00000000000003,85.880104
439.99999999999994,213.12686
340.0,360.0375
240.0,259.1661
200.0,219.67786
160.0,198.52286
130.0,169.44635
109.99999999999999,144.69835
120.0,124.75101
109.99999999999999,131.66609
120.0,117.01938
130.0,124.99943
109.99999999999999,131.78139
109.99999999999999,111.96639
109.99999999999999,114.59854
90.0,114.7416
80.0,95.494316
80.0,87.24828
90.0,87.45754
120.0,95.77327
120.0,121.81705
130.0,117.03236
120.0,127.82242
120.0,119.625854
90.0,122.66346
100.0,95.48788
100.0,107.71571
90.0,105.51964
80.0,94.239815
70.0,84.98613
80.0,75.584496
60.0,85.90822
80.0,63.87323
100.0,86.06117
80.0,105.69466
70.0,83.582504
60.0,75.43604
60.0,67.03358
60.0,67.391205
60.0,65.75448
60.0,63.81547
60.0,62.96775
60.0,62.49801
60.0,62.552063
60.0,62.722103
60.0,62.52413
60.0,62.44226
50.0,62.42891
50.0,52.117012
50.0,52.691586
50.0,52.39886
50.0,51.76701
50.0,51.699707
60.0,51.61426
50.0,62.01937
60.0,50.97584
60.0,62.143654
60.0,61.20247
60.0,61.163517
60.0,61.60283
50.0,61.690502
60.0,51.770046
50.0,62.544956
50.0,51.399826
50.0,51.4448
50.0,51.61692
50.0,51.569454
50.0,51.1807
40.0,50.639786
50.0,40.22265
50.0,51.185463
60.0,49.976074
90.0,59.43837
60.0,88.45293
70.0,56.53302
70.0,70.46068
50.0,71.51693
60.0,51.848667
60.0,63.57966
60.0,61.88843
50.0,60.86318
80.0,50.36191
50.0,81.45805
60.0,48.73471
60.0,61.007465
50.0,61.12879
70.0,50.75444
50.0,71.76882
60.0,49.372776
50.0,61.16894
50.0,50.73985
50.0,51.228683
50.0,51.302837
50.0,50.362587
60.0,50.19359
50.0,59.87422
60.0,48.79687
50.0,59.919685
60.0,49.51006
50.0,60.53606
60.0,49.82917
50.0,60.342575
50.0,49.716507
50.0,50.295013
40.0,50.757828
60.0,40.73705
50.0,61.632557
60.0,49.079365
50.0,59.770187
60.0,49.17684
50.0,60.441116
60.0,50.03416
60.0,60.736046
60.0,59.84577
40.0,59.98463
50.0,40.160294
60.0,52.20183
60.0,61.39716
80.0,58.9784
80.0,78.990204
50.0,77.19792
60.0,49.419704
60.0,63.19499
50.0,62.749615
60.0,51.497448
60.0,61.491825
60.0,59.90489
50.0,59.877262
60.0,49.940044
40.0,61.290924
70.0,40.350178
70.0,72.229004
70.0,68.40437
70.0,68.14203
80.0,69.34131
60.0,80.142525
90.0,60.458595
70.0,92.15179
70.0,69.683876
60.0,71.41591
70.0,62.512928
100.0,72.994804
290.0,101.18147
350.0,270.38907
270.0,269.55933
230.0,227.84634
240.0,215.09975
590.0,230.10863
490.0,477.12192
460.0,334.4454
160.0,366.84784
120.0,175.58936
109.99999999999999,142.33939
120.0,137.4403
120.0,141.46701
109.99999999999999,129.86057
170.0,113.019455
109.99999999999999,169.14198
109.99999999999999,107.5978
109.99999999999999,114.392265
109.99999999999999,115.53413
109.99999999999999,114.691956
109.99999999999999,113.41657
109.99999999999999,112.21575
100.0,112.354195
109.99999999999999,103.04925
100.0,113.619286
100.0,102.90172
80.0,103.5229
70.0,84.62509
70.0,76.215126
60.0,76.53761
70.0,64.781944
60.0,74.124146
60.0,62.370155
70.0,65.4216
70.0,77.27437
70.0,75.47597
60.0,74.74192
50.0,64.93121
70.0,58.926563
50.0,80.440216
60.0,56.812782
60.0,65.311455
50.0,63.309917
60.0,52.102894
60.0,63.461334
50.0,62.177254
40.0,51.769253
50.0,43.417812
50.0,54.21934
50.0,52.430416
50.0,51.219257
60.0,51.00668
60.0,61.35809
60.0,60.602867
60.0,60.801147
50.0,61.34383
60.0,51.941322
50.0,63.151123
60.0,51.88599
50.0,62.0678
60.0,50.698807
50.0,61.25593
50.0,50.26895
50.0,50.87662
50.0,51.05536
50.0,50.59771
60.0,50.528336
60.0,60.416515
50.0,59.43473
50.0,49.494637
50.0,50.849117
60.0,51.466167
60.0,60.980133
50.0,59.46251
90.0,49.37017
50.0,91.263664
40.0,48.068798
60.0,41.06034
340.0,64.178825
60.0,327.3666
70.0,61.558475
70.0,64.9873
70.0,84.75291
70.0,82.7173
80.0,78.189026
70.0,80.97046
90.0,70.49392
70.0,91.41677
80.0,70.133575
120.0,82.20899
400.0,120.50044
210.00000000000003,357.68878
60.0,168.72464
60.0,70.14108
60.0,80.67314
50.0,84.153366
60.0,66.09613
50.0,65.95752
30.0,50.280346
30.0,30.52205
30.0,32.08227
30.0,31.36062
60.0,29.595991
50.0,59.13466
60.0,45.29366
60.0,56.89843
60.0,57.86009
60.0,59.626778
70.0,60.32782
90.0,70.19215
90.0,89.246475
100.0,91.23351
109.99999999999999,100.21163
100.0,109.54512
109.99999999999999,100.15084
100.0,111.90059
170.0,101.96921
180.0,169.46191
109.99999999999999,166.29228
100.0,108.91419
109.99999999999999,107.55041
100.0,119.75915
109.99999999999999,107.698395
100.0,118.43497
109.99999999999999,105.59166
109.99999999999999,114.32017
140.0,112.31472
140.0,139.93103
150.0,135.84302
150.0,146.2688
150.0,146.64668
150.0,147.96855
150.0,148.9622
150.0,149.25749
160.0,149.4562
140.0,158.65039
140.0,139.88948
140.0,142.58713
140.0,142.37413
130.0,141.84196
140.0,132.30261
140.0,142.22504
140.0,140.86507
150.0,140.93466
140.0,150.19893
140.0,140.35574
150.0,142.08852
150.0,151.28477
150.0,149.82228
130.0,150.6832
160.0,133.40033
480.0,162.87358
260.0,416.60004
100.0,207.04436
109.99999999999999,112.126175
109.99999999999999,130.65517
120.0,131.12244
120.0,134.0467
109.99999999999999,124.38506
160.0,112.78016
109.99999999999999,161.48709
109.99999999999999,110.06402
120.0,115.953896
130.0,126.3677
120.0,133.5372
100.0,122.606735
90.0,104.908554
109.99999999999999,98.09069
80.0,117.97722
80.0,85.55692
80.0,87.126366
90.0,86.81467
80.0,95.349236
70.0,83.74578
60.0,74.470245
80.0,65.961624
60.0,86.81472
70.0,63.772495
60.0,74.54538
60.0,63.89277
70.0,64.516594
50.0,74.57371
70.0,52.735985
50.0,74.9252
60.0,56.64199
60.0,67.0747
50.0,64.19657
60.0,52.556927
60.0,63.403584
50.0,62.123756
60.0,51.927452
50.0,62.959812
50.0,52.648533
50.0,52.89191
50.0,52.717617
50.0,52.317207
50.0,52.234676
50.0,51.871338
70.0,51.54543
50.0,71.51028
60.0,49.660496
50.0,61.399006
50.0,51.29162
60.0,51.963367
60.0,62.27753
60.0,60.373688
40.0,60.128006
50.0,40.245026
50.0,52.793438
50.0,51.632748
50.0,50.42459
50.0,49.876553
50.0,49.73974
60.0,50.194313
60.0,60.057575
50.0,59.246616
50.0,49.30181
60.0,50.88121
60.0,61.43128
80.0,59.849915
50.0,79.551895
50.0,48.5412
50.0,51.428886
40.0,52.84699
30.0,41.63104
50.0,31.067078
50.0,51.550304
50.0,48.509193
80.0,47.566402
70.0,78.479294
70.0,66.02156
90.0,68.68225
50.0,90.129974
60.0,50.29515
60.0,63.779686
60.0,63.23735
70.0,61.928726
109.99999999999999,71.10859
60.0,108.720695
109.99999999999999,57.046734
70.0,111.83899
80.0,69.541435
100.0,83.17214
109.99999999999999,102.632935
70.0,108.43684
90.0,70.630226
80.0,94.262924
90.0,83.41035
50.0,93.237335
100.0,52.898155
70.0,105.83958
120.0,70.36175
80.0,121.57407
50.0,78.09921
60.0,52.745983
50.0,67.51784
50.0,54.92327
50.0,53.171776
50.0,50.973534
40.0,49.957424
60.0,39.643097
60.0,61.182022
60.0,58.97581
50.0,58.79433
60.0,50.0077
70.0,61.3338
50.0,70.66383
70.0,49.359932
80.0,71.48879
70.0,79.845764
90.0,69.735504
70.0,90.78922
80.0,70.656395
80.0,82.91015
80.0,82.45866
80.0,82.43273
70.0,82.89401
90.0,72.66809
80.0,93.70576
90.0,81.362976
70.0,92.114624
80.0,71.74361
80.0,84.14719
80.0,83.11897
90.0,82.93805
420.00000000000006,92.33997
240.0,387.04944
270.0,183.71576
190.0,243.59259
180.0,181.03511
70.0,185.22116
80.0,88.84382
120.0,100.43775
190.0,135.2028
160.0,185.14963
90.0,146.73593
100.0,91.2589
170.0,109.73219
310.0,175.59457
120.0,276.6115
120.0,115.03276
120.0,125.864494
120.0,132.18289
120.0,130.39397
130.0,126.42216
109.99999999999999,131.65518
120.0,112.17129
109.99999999999999,123.933815
109.99999999999999,113.36776
240.0,114.03436
439.99999999999994,233.37563
160.0,351.9858
80.0,151.43887
109.99999999999999,92.753044
70.0,134.77226
70.0,89.785355
50.0,85.89628
50.0,57.864067
60.0,60.637714
40.0,69.03957
50.0,45.692795
50.0,55.798065
60.0,54.185528
50.0,61.940903
60.0,50.158554
50.0,61.519318
60.0,52.431644
50.0,63.597366
60.0,51.92088
50.0,62.378387
50.0,52.47444
50.0,55.307766
50.0,54.146114
50.0,53.01695
50.0,52.427284
60.0,51.956196
50.0,62.009953
60.0,51.065434
60.0,62.02455
60.0,61.5766
50.0,61.48933
50.0,51.85345
60.0,54.765553
50.0,68.131096
50.0,54.3301
40.0,52.93044
50.0,42.517918
50.0,52.698338
60.0,50.862194
50.0,59.49958
60.0,48.473244
50.0,59.92827
60.0,49.48017
50.0,60.51255
60.0,49.806538
60.0,60.655083
50.0,59.814575
50.0,49.676025
50.0,50.902386
50.0,51.113495
50.0,50.581978
50.0,50.1177
60.0,49.723072
50.0,59.862915
60.0,48.78548
50.0,59.909374
60.0,49.450516
60.0,60.468742
60.0,59.916954
70.0,59.563995
100.0,70.142555
40.0,98.920944
50.0,38.941166
50.0,53.241127
80.0,54.446503
50.0,82.95536
180.0,48.389984
90.0,180.20613
70.0,79.46389
130.0,69.82479
360.0,137.09587
160.0,325.1923
90.0,139.57301
90.0,94.46368
109.99999999999999,107.248795
130.0,126.641785
100.0,136.58278
109.99999999999999,100.309784
90.0,112.49484
80.0,93.62283
460.0,85.863266
820.0000000000001,427.34256
350.0,473.2109
300.0,281.10544
260.0,281.62796
290.0,246.9301
219.99999999999997,275.6667
170.0,210.53111
90.0,175.79247
80.0,107.5223
80.0,100.9551
100.0,97.706635
600.0,109.80927
510.0,516.8202
280.0,310.8584
250.0,250.80339
260.0,240.01392
250.0,250.83052
180.0,238.73032
109.99999999999999,181.40222
80.0,124.49497
70.0,99.574936
80.0,89.72811
70.0,96.75296
80.0,78.97122
70.0,85.31006
80.0,72.96081
70.0,83.57139
70.0,73.13347
70.0,73.62036
60.0,73.84759
60.0,63.275024
60.0,63.69345
60.0,67.91944
60.0,71.57373
50.0,68.18754
70.0,56.014023
70.0,76.218094
130.0,73.44863
390.0,131.98497
420.00000000000006,347.27344
710.0,301.02478
850.0000000000001,493.80188
470.0,487.12646
360.0,355.0255
620.0,316.52768
600.0,477.07352
520.0,397.4969
290.0,383.56448
250.0,255.62724
190.0,239.74565
120.0,190.95003
100.0,135.00827
320.0,119.67765
270.0,319.5012
290.0,219.35796
270.0,256.46375
260.0,240.28354
310.0,240.3883
250.0,280.45517
130.0,227.53218
120.0,140.75378
100.0,137.92445
90.0,118.04763
100.0,105.18454
80.0,109.50856
90.0,84.6501
90.0,94.837135
100.0,92.77629
80.0,101.88996
60.0,81.80179
80.0,65.04022
60.0,90.70424
80.0,68.94636
70.0,91.22686
80.0,78.33593
70.0,85.59188
70.0,71.61376
60.0,71.59058
70.0,61.673046
60.0,73.04774
70.0,62.469936
60.0,72.88348
70.0,62.164547
70.0,73.18028
60.0,72.33214
60.0,64.72892
70.0,66.51843
50.0,77.05683
60.0,55.56878
60.0,66.854385
60.0,66.26592
60.0,65.22619
60.0,63.71494
50.0,62.953197
60.0,52.59372
60.0,63.21506
60.0,61.94063
40.0,61.175373
60.0,41.318485
40.0,63.65427
60.0,41.658314
50.0,62.45887
50.0,49.909946
60.0,50.319748
60.0,60.982998
60.0,59.884865
60.0,59.949604
50.0,60.445824
60.0,50.86435
60.0,61.96208
60.0,60.673874
60.0,60.237846
50.0,60.48041
60.0,50.89664
60.0,62.137238
60.0,61.057793
60.0,60.544693
60.0,60.551907
60.0,60.72519
50.0,61.13465
60.0,50.86336
50.0,61.90255
109.99999999999999,50.743454
70.0,111.7142
50.0,65.502625
50.0,49.919533
50.0,54.545753
50.0,54.56004
60.0,52.896194
60.0,60.696587
190.0,58.7274
130.0,187.27487
180.0,111.95039
360.0,169.82109
100.0,314.708
70.0,105.143394
80.0,81.17522
80.0,102.43134
90.0,96.97717
90.0,99.3348
60.0,90.85075
70.0,62.022022
50.0,75.24703
580.0,54.46516
660.0,525.8846
300.0,365.2614
260.0,262.38712
290.0,250.10643
240.0,273.9294
240.0,229.1908
180.0,232.4665
190.0,179.85977
70.0,193.67274
400.0,86.417145
620.0,397.04584
330.0,407.26166
250.0,267.3034
260.0,240.18771
240.0,250.88004
230.0,232.2478
219.99999999999997,223.3037
90.0,212.50967
70.0,104.70604
370.0,90.82608
280.0,374.00528
240.0,216.94438
250.0,219.61157
219.99999999999997,232.8184
230.0,209.64574
190.0,222.51434
160.0,186.07626
80.0,164.71164
60.0,95.31725
60.0,78.66962
60.0,77.66191
60.0,70.7464
70.0,70.836334
80.0,80.56696
80.0,86.207275
70.0,83.494
100.0,73.81987
