date,t,lights,T2,Windspeed,RH1,T3,RH6,RH8,RHO,t-1,t-2,t-3
2016/3/10 21:40,80,0,19.79,2,37.09,21.2,46.09333333,37.22666667,81,80,110,110
2016/3/10 21:50,90,0,19.79,2,37.23,21.2,47.53333333,37.63333333,82.5,80,80,110
2016/3/10 22:00,80,0,19.76,2,37.36333333,21.2,48.59333333,37.9,84,90,80,80
2016/3/10 22:10,80,0,19.7,1.833333333,37.5,21.2,50.62666667,37.9,83.33333333,80,90,80
2016/3/10 22:20,70,10,19.6,1.666666667,37.43333333,21.2,50.76,38.03,82.66666667,80,80,90
2016/3/10 22:30,50,10,19.6,1.5,37.43333333,21.2,51.86333333,38.16333333,82,70,80,80
2016/3/10 22:40,60,0,19.5,1.333333333,37.63333333,21.2,52.53,38.32666667,81.33333333,50,70,80
2016/3/10 22:50,50,0,19.42666667,1.166666667,37.82666667,21.13333333,53.42666667,38.52666667,80.66666667,60,50,70
2016/3/10 23:00,60,0,19.35666667,1,37.96666667,21.1,54.29333333,38.79,80,50,60,50
2016/3/10 23:10,30,0,19.2225,1,38,21.1,55.83,38.86333333,80.83333333,60,50,60
2016/3/10 23:20,30,0,19.13333333,1,38.0675,21.1,55.7475,39.15666667,81.66666667,30,60,50
2016/3/10 23:30,30,0,19.06666667,1,38.09,21.1,56.1,39.43,82.5,30,30,60
2016/3/10 23:40,40,0,19,1,38.09,21.1,57.1,39.73,83.33333333,30,30,30
2016/3/10 23:50,50,0,18.89,1,38.09,21.1,57.76666667,39.79,84.16666667,40,30,30
2016/3/11 0:00,40,0,18.82333333,1,38,21.1,57.83333333,39.93333333,85,50,40,30
2016/3/11 0:10,50,0,18.76,1,37.93333333,21.1,57.5,40.0225,84.83333333,40,50,40
2016/3/11 0:20,50,0,18.7,1,37.9,21.1,58.23,40.22333333,84.66666667,50,40,50
2016/3/11 0:30,60,0,18.66666667,1,37.9,21.1,59.82333333,40.53,84.5,50,50,40
2016/3/11 0:40,50,0,18.53333333,1,37.66333333,21.1,59.33333333,40.99,84.33333333,60,50,50
2016/3/11 0:50,50,0,18.46333333,1,37.59,21.1,59.12666667,41.36,84.16666667,50,60,50
2016/3/11 1:00,40,0,18.39,1,37.56,21.1,58.93,41.76666667,84,50,50,60
2016/3/11 1:10,50,0,18.29,1,37.5,21.1,59.12333333,42.36,84.66666667,40,50,50
2016/3/11 1:20,50,0,18.23,1,37.4,21.1,60.1,42.69333333,85.33333333,50,40,50
2016/3/11 1:30,50,0,18.2,1,37.4,21.1,60.96666667,43.15666667,86,50,50,40
2016/3/11 1:40,60,0,18.13333333,1,37.43333333,21.1,61.26,43.43,86.66666667,50,50,50
2016/3/11 1:50,40,0,18.06666667,1,37.5,21.1,61.26,43.59,87.33333333,60,50,50
2016/3/11 2:00,30,0,18,1,37.59,21.1,61.3,43.59,88,40,60,50
2016/3/11 2:10,20,0,17.96333333,1,37.59,21.1,61.89333333,43.5,88.16666667,30,40,60
2016/3/11 2:20,40,0,17.815,1,37.56,21.03333333,62.96666667,43.43333333,88.33333333,20,30,40
2016/3/11 2:30,50,0,17.79,1,37.5,20.89,63.63,43.4,88.5,40,20,30
2016/3/11 2:40,50,0,17.7,1,37.5,20.85666667,63.42333333,43.4,88.66666667,50,40,20
2016/3/11 2:50,50,0,17.63333333,1,37.46666667,20.79,65.02333333,43.56666667,88.83333333,50,50,40
2016/3/11 3:00,50,0,17.6,1,37.32666667,20.7,65.62333333,43.7,89,50,50,50
2016/3/11 3:10,70,0,17.53333333,1,37.2,20.7,65.46333333,43.7,89.16666667,50,50,50
2016/3/11 3:20,40,0,17.5,1,37.12666667,20.7,65.86333333,43.7,89.33333333,70,50,50
2016/3/11 3:30,60,0,17.42666667,1,36.9,20.7,66.03,43.7,89.5,40,70,50
2016/3/11 3:40,40,0,17.39,1,36.82666667,20.7,66.69666667,43.59,89.66666667,60,40,70
2016/3/11 3:50,40,0,17.39,1,36.7,20.7,66.83,43.59,89.83333333,40,60,40
2016/3/11 4:00,60,0,17.29,1,36.7,20.7,66.49666667,43.46666667,90,40,40,60
2016/3/11 4:10,40,0,17.23,1.166666667,36.59,20.7,66.43333333,43.32666667,90.5,60,40,40
2016/3/11 4:20,40,0,17.16666667,1.333333333,36.59,20.66666667,66.76666667,43.2,91,40,60,40
2016/3/11 4:30,30,0,17.1,1.5,36.5,20.6,68.19,43.2,91.5,40,40,60
2016/3/11 4:40,20,0,17.1,1.666666667,36.5,20.6,69.0925,43.16333333,92,30,40,40
2016/3/11 4:50,50,0,17.03333333,1.833333333,36.36333333,20.53333333,69.93333333,43.09,92.5,20,30,40
2016/3/11 5:00,50,0,17,2,36.29,20.46333333,70.56333333,43.12666667,93,50,20,30
2016/3/11 5:10,50,0,17,1.833333333,36.29,20.46333333,70.76333333,43.2,93.16666667,50,50,20
2016/3/11 5:20,50,0,16.89,1.666666667,36.29,20.39,70.85666667,43.16333333,93.33333333,50,50,50
2016/3/11 5:30,50,0,16.865,1.5,36.2,20.39,70.85666667,43.03,93.5,50,50,50
2016/3/11 5:40,50,0,16.79,1.333333333,36.2,20.39,70.39333333,43,93.66666667,50,50,50
2016/3/11 5:50,50,0,16.79,1.166666667,36.145,20.42666667,70.99333333,42.93333333,93.83333333,50,50,50
2016/3/11 6:00,50,0,16.79,1,36.09,20.5,71.16333333,42.9,94,50,50,50
2016/3/11 6:10,40,0,16.76,1,36.09,20.5,70.95666667,42.9,93.83333333,50,50,50
2016/3/11 6:20,50,0,16.7,1,36.09,20.5,70.59333333,42.93333333,93.66666667,40,50,50
2016/3/11 6:30,50,0,16.7,1,36.16333333,20.5,70.66666667,43,93.5,50,40,50
2016/3/11 6:40,30,0,16.7,1,36.2,20.56666667,70.86333333,43,93.33333333,50,50,40
2016/3/11 6:50,30,0,16.66666667,1,36.2,20.5,69.59,42.95,93.16666667,30,50,50
2016/3/11 7:00,30,10,16.6,1,36.16333333,20.5,69.29666667,43.06,93,30,30,50
2016/3/11 7:10,80,0,16.6,1,36.16333333,20.5,68.89666667,43.06666667,93.33333333,30,30,30
2016/3/11 7:20,50,0,16.55,1,36.46333333,20.42666667,69.39,43.06666667,93.66666667,80,30,30
2016/3/11 7:30,40,0,16.56666667,1,36.72333333,20.46333333,69.4,42.6,94,50,80,30
2016/3/11 7:40,90,0,16.5,1,36.9,20.39,69.26,42.26666667,94.33333333,40,50,80
2016/3/11 7:50,70,0,16.5,1,37.16,20.39,69.66,42.02666667,94.66666667,90,40,50
2016/3/11 8:00,280,0,16.6,1,37.46333333,20.39,70.06,41.76666667,95,70,90,40
2016/3/11 8:10,180,10,16.6,1,37.53,20.29,70.82333333,41.52666667,94.33333333,280,70,90
2016/3/11 8:20,290,0,16.6,1,37.5,20.29,71.63,41.32666667,93.66666667,180,280,70
2016/3/11 8:30,80,0,16.66666667,1,37.56,20.32333333,72.09,41.16333333,93,290,180,280
2016/3/11 8:40,330,0,16.7,1,38.02666667,20.39,72.23,40.96333333,92.33333333,80,290,180
2016/3/11 8:50,140,0,16.79,1,38.69333333,20.39,72.49666667,40.49,91.66666667,330,80,290
2016/3/11 9:00,50,10,16.85666667,1,37.84,20.39,73.09666667,40.15666667,91,140,330,80
2016/3/11 9:10,30,0,17.03333333,1.166666667,37.05666667,20.32333333,73.43333333,39.86333333,90.5,50,140,330
2016/3/11 9:20,50,10,17.22666667,1.333333333,36.33,20.2,73.62666667,39.59666667,90,30,50,140
2016/3/11 9:30,50,10,17.56666667,1.5,36.06,20.2,73.56,39.36333333,89.5,50,30,50
2016/3/11 9:40,320,10,17.82666667,1.666666667,35.93333333,20.2,73.56,39.23,89,50,50,30
2016/3/11 9:50,360,0,18.16333333,1.833333333,35.83333333,20.2,73.36666667,39.09,88.5,320,50,50
2016/3/11 10:00,50,10,18.29,2,35.02666667,20.1,72.6975,39.03,88,360,320,50
2016/3/11 10:10,70,10,18.39,2,34.26666667,19.96,70.83,38.79,86.33333333,50,360,320
2016/3/11 10:20,50,10,18.39,2,33.86,19.85666667,69.1,38.7,84.66666667,70,50,360
2016/3/11 10:30,70,10,18.56666667,2,33.79,19.79,67.7,38.62666667,83,50,70,50
2016/3/11 10:40,40,0,18.76,2,33.79,19.79,64.46333333,38.5,81.33333333,70,50,70
2016/3/11 10:50,30,10,18.96333333,2,33.72333333,19.73,62.12333333,38.43333333,79.66666667,40,70,50
2016/3/11 11:00,30,0,18.96333333,2,33.59,19.7,59.89,38.16333333,78,30,40,70
2016/3/11 11:10,20,10,19.13333333,2.333333333,33.52666667,19.63333333,57.83,38.03,76.66666667,30,30,40
2016/3/11 11:20,50,10,18.92666667,2.666666667,33.19333333,19.46333333,55.6,37.86333333,75.33333333,20,30,30
2016/3/11 11:30,50,0,18.7,3,32.96666667,19.32333333,54.99333333,37.79,74,50,20,30
2016/3/11 11:40,50,10,18.63333333,3.333333333,32.9,19.2,53.29,37.66333333,72.66666667,50,50,20
2016/3/11 11:50,50,0,18.5,3.666666667,32.76,19.13333333,51.62333333,37.59,71.33333333,50,50,50
2016/3/11 12:00,90,10,18.66333333,4,32.83333333,19.1,49.13333333,37.52666667,70,50,50,50
2016/3/11 12:10,100,10,18.85666667,4,33.5,19.2,47.52666667,37.32666667,68.16666667,90,50,50
2016/3/11 12:20,60,0,19.1,4,34.65,19.32666667,47.52666667,37.22333333,66.33333333,100,90,50
2016/3/11 12:30,40,10,19.16666667,4,34.7,19.39,46.52666667,37.03,64.5,60,100,90
2016/3/11 12:40,30,0,19.23,4,34.93333333,19.46333333,44.6,36.96666667,62.66666667,40,60,100
2016/3/11 12:50,60,10,19.29,4,35.06,19.53333333,41.595,36.82666667,60.83333333,30,40,60
2016/3/11 13:00,30,0,19.32333333,4,35.09,19.6,39.53333333,36.63333333,59,60,30,40
2016/3/11 13:10,40,10,19.39,4,35.42333333,19.63333333,35.76,36.43333333,58.16666667,30,60,30
2016/3/11 13:20,50,10,19.42666667,4,34.99,19.7,33.9,36.19333333,57.33333333,40,30,60
2016/3/11 13:30,40,0,19.5,4,34.59666667,19.73,31.8,35.8975,56.5,50,40,30
2016/3/11 13:40,50,10,19.42666667,4,34.4,19.79,30.46,35.73,55.66666667,40,50,40
2016/3/11 13:50,50,0,19.5,4,34.32666667,19.82333333,28.55666667,35.46666667,54.83333333,50,40,50
2016/3/11 14:00,50,10,19.5,4,34.33333333,19.89,28.69666667,35.26666667,54,50,50,40
2016/3/11 14:10,60,10,19.5,4,34.12666667,19.89,29.12666667,35,53.83333333,50,50,50
2016/3/11 14:20,50,0,19.5,4,33.96666667,19.89,28.39333333,34.93333333,53.66666667,60,50,50
2016/3/11 14:30,50,10,19.56666667,4,33.82666667,20,26.96333333,34.76,53.5,50,60,50
2016/3/11 14:40,50,0,19.6,4,33.7,20.06666667,26.15666667,34.56666667,53.33333333,50,50,60
2016/3/11 14:50,50,10,19.53333333,4,33.62666667,20,24.7,34.4,53.16666667,50,50,50
2016/3/11 15:00,50,10,19.6,4,33.5,20.075,24.03333333,34.26666667,53,50,50,50
2016/3/11 15:10,20,0,19.6,4.166666667,33.5,20.1,23.66,34.06,53.83333333,50,50,50
2016/3/11 15:20,30,10,19.6,4.333333333,33.5,20.2,23.99333333,34,54.66666667,20,50,50
2016/3/11 15:30,30,0,19.6,4.5,33.5225,20.2,24.02333333,33.79,55.5,30,20,50
2016/3/11 15:40,50,10,19.6,4.666666667,33.59,20.2,24.4975,33.73,56.33333333,30,30,20
2016/3/11 15:50,50,10,19.5,4.833333333,33.43,20.2,24.36,33.59,57.16666667,50,30,30
2016/3/11 16:00,40,0,19.5,5,33.29,20.2,25.26333333,33.53,58,50,50,30
2016/3/11 16:10,50,10,19.5,5,33.36333333,20.2,24.93,33.5,57.83333333,40,50,50
2016/3/11 16:20,50,0,19.42666667,5,33.15666667,20.2,24.43,33.5,57.66666667,50,40,50
2016/3/11 16:30,50,0,19.35666667,5,33.06,20.2,24.56333333,33.4,57.5,50,50,40
2016/3/11 16:40,50,0,19.23,5,32.72666667,20.2,24.56333333,33.4,57.33333333,50,50,50
2016/3/11 16:50,50,0,19.2,5,32.29,20.2,24.02333333,33.4,57.16666667,50,50,50
2016/3/11 17:00,50,0,19.2,5,32.36333333,20.2,24.89,33.53,57,50,50,50
2016/3/11 17:10,40,0,19.16666667,4.666666667,32.36333333,20.2,24.89,33.59,57.33333333,50,50,50
2016/3/11 17:20,40,0,19.1,4.333333333,32.23,20.2,25.43333333,33.53,57.66666667,40,50,50
2016/3/11 17:30,60,0,19.1,4,32.16333333,20.2,25.03333333,33.59,58,40,40,50
2016/3/11 17:40,60,0,19.1,3.666666667,32.16333333,20.2,25.52333333,33.76666667,58.33333333,60,40,40
2016/3/11 17:50,70,0,19,3.333333333,32.43333333,20.13333333,25.93,34.1,58.66666667,60,60,40
2016/3/11 18:00,100,0,19,3,32.63333333,20.1,26.63333333,34.43333333,59,70,60,60
2016/3/11 18:10,100,0,18.945,2.833333333,33.03,20.075,26.9,34.63333333,61,100,70,60
2016/3/11 18:20,100,0,19,2.666666667,33.22333333,20.06666667,27.83333333,34.86,63,100,100,70
2016/3/11 18:30,100,10,19,2.5,33.43333333,20.1,28.83333333,35,65,100,100,100
2016/3/11 18:40,100,0,19,2.333333333,33.595,20.1,29.95,35.12666667,67,100,100,100
2016/3/11 18:50,250,0,19,2.166666667,33.76,20.2,30.66666667,35.2,69,100,100,100
2016/3/11 19:00,340,10,19.03333333,2,35.65666667,20.2,31.46666667,35.29,71,250,100,100
2016/3/11 19:10,100,10,19.1,2,37.39666667,20.2,32.66666667,35.23,71.16666667,340,250,100
2016/3/11 19:20,90,0,19.2,2,36.86333333,20.2,33.26666667,35,71.33333333,100,340,250
2016/3/11 19:30,110,10,19.2,2,36.46333333,20.2,34.1,35,71.5,90,100,340
2016/3/11 19:40,120,0,19.29,2,36.06,20.2,35.22666667,35.26666667,71.66666667,110,90,100
2016/3/11 19:50,100,0,19.29,2,35.86,20.29,36.6,35.46666667,71.83333333,120,110,90
2016/3/11 20:00,100,0,19.32333333,2,35.66333333,20.29,36.93333333,35.53,72,100,120,110
2016/3/11 20:10,100,0,19.39,2,35.53,20.29,37.09666667,35.59,72.16666667,100,100,120
2016/3/11 20:20,140,0,19.5,2,35.5,20.29,37.49,35.59,72.33333333,100,100,100
2016/3/11 20:30,160,10,19.5,2,35.43333333,20.29,37.76666667,35.59,72.5,140,100,100
2016/3/11 20:40,100,20,19.53333333,2,35.4,20.29,38.36,35.59,72.66666667,160,140,100
2016/3/11 20:50,90,10,19.6,2,35.4,20.32333333,38.76666667,35.33333333,72.83333333,100,160,140
2016/3/11 21:00,80,10,19.6,2,35.46666667,20.39,38.63333333,35.06666667,73,90,100,160
2016/3/11 21:10,90,10,19.6,2,35.4,20.39,39.26333333,34.76,74.5,80,90,100
2016/3/11 21:20,100,0,19.6,2,35.36333333,20.39,40.79,34.62666667,76,90,80,90
2016/3/11 21:30,90,10,19.56666667,2,35.29,20.46333333,42.495,35.05666667,77.5,100,90,80
2016/3/11 21:40,110,0,19.5,2,35.36333333,20.5,44.69666667,35.92333333,79,90,100,90
2016/3/11 21:50,90,0,19.46333333,2,35.29,20.5,45.96333333,36.5,80.5,110,90,100
2016/3/11 22:00,80,10,19.32333333,2,35.495,20.39,46.86333333,36.76,82,90,110,90
2016/3/11 22:10,70,0,19.26,2,35.7,20.39,47.39666667,37.3,82.16666667,80,90,110
2016/3/11 22:20,50,0,19.2,2,35.76,20.39,49.06666667,37.63333333,82.33333333,70,80,90
2016/3/11 22:30,30,10,19.1,2,35.79,20.39,50.79333333,37.93333333,82.5,50,70,80
2016/3/11 22:40,20,10,19.03333333,2,35.79,20.29,51.83,38.06,82.66666667,30,50,70
2016/3/11 22:50,30,0,18.89,2,35.9,20.29,51.75666667,38.39,82.83333333,20,30,50
2016/3/11 23:00,70,0,18.82333333,2,35.96666667,20.2,51.39666667,38.79666667,83,30,20,30
2016/3/11 23:10,50,0,18.79,2,36.09,20.13333333,50.53,38.96333333,83.33333333,70,30,20
2016/3/11 23:20,50,0,18.73,2,36.09,20.16666667,51.36,39.22333333,83.66666667,50,70,30
2016/3/11 23:30,40,0,18.6,2,36.23,20.16666667,52.16,39.45,84,50,50,70
2016/3/11 23:40,40,10,18.6,2,36.29,20.2,53.26666667,39.62666667,84.33333333,40,50,50
2016/3/11 23:50,50,0,18.5,2,36.43333333,20.13333333,54.86,39.83333333,84.66666667,40,40,50
2016/3/12 0:00,40,0,18.42666667,2,36.5,20.1,56.6,40.3,85,50,40,40
2016/3/12 0:10,50,0,18.39,2.166666667,36.56,20.1,58.7,40.63333333,84.5,40,50,40
2016/3/12 0:20,50,0,18.32333333,2.333333333,36.56,20.1,59.46666667,41.86666667,84,50,40,50
2016/3/12 0:30,50,0,18.2,2.5,36.59,20.1,59.89,42.26,83.5,50,50,40
2016/3/12 0:40,30,0,18.1,2.666666667,36.66333333,20.1,59.96333333,42.86666667,83,50,50,50
2016/3/12 0:50,20,0,18.1,2.833333333,36.7,20.2,59.56666667,43.26,82.5,30,50,50
2016/3/12 1:00,30,0,17.96333333,3,36.7,20.13333333,58.82666667,43.76666667,82,20,30,50
2016/3/12 1:10,50,10,17.89,2.666666667,36.7,20.1,59.19666667,43.96666667,83,30,20,30
2016/3/12 1:20,40,0,17.85666667,2.333333333,36.73,20.1,60.39666667,44.23,84,50,30,20
2016/3/12 1:30,60,0,17.79,2,36.79,20.03333333,60.73,44.36333333,85,40,50,30
2016/3/12 1:40,50,0,17.79,1.666666667,36.79,20.1,61.39666667,44.59666667,86,60,40,50
2016/3/12 1:50,60,0,17.73,1.333333333,36.79,20.1,62.16666667,44.79,87,50,60,40
2016/3/12 2:00,50,0,17.7,1,36.7,20.1,62.76666667,44.79,88,60,50,60
2016/3/12 2:10,40,0,17.63333333,1.166666667,36.7,20.1,63.23,44.79,88,50,60,50
2016/3/12 2:20,50,0,17.6,1.333333333,36.79,20.1,63.62333333,44.9,88,40,50,60
2016/3/12 2:30,40,0,17.53333333,1.5,36.79,20.2,64.4,44.9,88,50,40,50
2016/3/12 2:40,50,10,17.5,1.666666667,36.79,20.2,64.8,45,88,40,50,40
2016/3/12 2:50,30,0,17.42666667,1.833333333,36.86333333,20.2,66.345,45,88,50,40,50
2016/3/12 3:00,40,0,17.39,2,36.9,20.2,65.85666667,45.06,88,30,50,40
2016/3/12 3:10,30,0,17.32333333,2,36.9,20.2,66.93,44.93,88.66666667,40,30,50
2016/3/12 3:20,40,0,17.29,2,36.9,20.2,67.1,44.73,89.33333333,30,40,30
2016/3/12 3:30,50,0,17.29,2,36.9,20.2,67.76666667,44.7,90,40,30,40
2016/3/12 3:40,50,0,17.245,2,36.9,20.2,67.39666667,44.7,90.66666667,50,40,30
2016/3/12 3:50,40,0,17.2,2,36.96666667,20.2,67.79666667,44.7,91.33333333,50,50,40
2016/3/12 4:00,50,0,17.2,2,37,20.2,68.23,44.7,92,40,50,50
2016/3/12 4:10,60,10,17.2,1.833333333,37,20.26,68.75666667,44.7,92.16666667,50,40,50
2016/3/12 4:20,50,0,17.13333333,1.666666667,37,20.29,68.19,44.7,92.33333333,60,50,40
2016/3/12 4:30,60,0,17.1,1.5,36.9,20.29,68.19,44.59,92.5,50,60,50
2016/3/12 4:40,40,0,17.1,1.333333333,36.9,20.29,68.12666667,44.79666667,92.66666667,60,50,60
2016/3/12 4:50,50,0,17.06666667,1.166666667,37,20.29,67.79333333,45,92.83333333,40,60,50
2016/3/12 5:00,50,0,17,1,37,20.29,67.89666667,45.13333333,93,50,40,60
2016/3/12 5:10,30,0,16.96333333,1,36.9,20.29,67.62333333,45.26,93.16666667,50,50,40
2016/3/12 5:20,30,0,16.89,1,36.9,20.29,67.53,45.2,93.33333333,30,50,50
2016/3/12 5:30,20,0,16.89,1,36.9,20.29,67.545,45.2,93.5,30,30,50
2016/3/12 5:40,40,0,16.82333333,1,36.96666667,20.29,67.99,45.2,93.66666667,20,30,30
2016/3/12 5:50,60,0,16.79,1,36.82666667,20.29,68.56,45.09,93.83333333,40,20,30
2016/3/12 6:00,50,0,16.73,1,36.9,20.29,68.96,45.03,94,60,40,20
2016/3/12 6:10,40,0,16.7,1,36.86333333,20.29,68.29666667,45,94,50,60,40
2016/3/12 6:20,50,0,16.7,1,36.86333333,20.29,68.15666667,44.86333333,94,40,50,60
2016/3/12 6:30,40,0,16.66666667,1,36.9,20.29,68.59,44.59666667,94,50,40,50
2016/3/12 6:40,50,0,16.6,1,36.9,20.29,68.79666667,44.5,94,40,50,40
2016/3/12 6:50,50,0,16.6,1,36.9,20.29,69.16666667,44.5,94,50,40,50
2016/3/12 7:00,60,0,16.56666667,1,36.9,20.29,68.76,44.4,94,50,50,40
2016/3/12 7:10,50,0,16.5,1,36.82666667,20.29,69.53333333,44.32666667,94.66666667,60,50,50
2016/3/12 7:20,50,0,16.5,1,36.82666667,20.29,69.93333333,44.26,95.33333333,50,60,50
2016/3/12 7:30,40,0,16.5,1,36.86,20.29,70.06333333,44.2,96,50,50,60
2016/3/12 7:40,40,0,16.5,1,37.2,20.29,70.45666667,44.23,96.66666667,40,50,50
2016/3/12 7:50,30,10,16.5,1,37.4,20.2,70.96666667,44.43,97.33333333,40,40,50
2016/3/12 8:00,30,0,16.5,1,37.7,20.2,70.9,44.65666667,98,30,40,40
2016/3/12 8:10,50,0,16.56666667,1,37.7,20.16666667,71.445,44.79,98.16666667,30,30,40
2016/3/12 8:20,100,0,16.6,1,39.66333333,20.1,72.06333333,44.4,98.33333333,50,30,30
2016/3/12 8:30,70,0,16.6,1,40.46333333,20.1,72.26333333,43.92666667,98.5,100,50,30
2016/3/12 8:40,50,0,16.73,1,39.56333333,20.1,72.59,43.33333333,98.66666667,70,100,50
2016/3/12 8:50,50,0,16.85666667,1,39.03,20.1,72.73,43.06666667,98.83333333,50,70,100
2016/3/12 9:00,50,10,16.92666667,1,38.63333333,20.1,73.16,43.2,99,50,50,70
2016/3/12 9:10,60,0,17.06666667,1,38.3,20,73.49333333,43.06666667,98.16666667,50,50,50
2016/3/12 9:20,50,0,17.36,1,38.06,20,73.79333333,42.93333333,97.33333333,60,50,50
2016/3/12 9:30,50,0,17.63333333,1,37.8,20,74.06,43.1225,96.5,50,60,50
2016/3/12 9:40,40,0,18.06666667,1,37.43,20,74.22666667,43.16333333,95.66666667,50,50,60
2016/3/12 9:50,60,0,18.395,1,37.29,19.945,74.36666667,43.26,94.83333333,40,50,50
2016/3/12 10:00,70,0,18.72666667,1,36.9,19.89,74.15666667,43.12666667,94,60,40,50
2016/3/12 10:10,70,10,18.89,1,36.76666667,19.82333333,73.89666667,42.86333333,93.16666667,70,60,40
2016/3/12 10:20,90,0,18.96333333,1,36.26,19.7,73.39333333,42.73,92.33333333,70,70,60
2016/3/12 10:30,110,0,19.03333333,1,36.12666667,19.63333333,72.39333333,42.66333333,91.5,90,70,70
2016/3/12 10:40,80,0,19.16666667,1,35.76,19.6,71.2,42.59,90.66666667,110,90,70
2016/3/12 10:50,90,10,19.46,1,35.645,19.6,68.2,42.5,89.83333333,80,110,90
2016/3/12 11:00,120,0,19.53333333,1,35.62666667,19.56666667,61.495,42.36,89,90,80,110
2016/3/12 11:10,140,0,19.26,1.166666667,35.29666667,19.5,56.06333333,42.06,85.5,120,90,80
2016/3/12 11:20,110,0,19.26,1.333333333,34.96333333,19.5,51.39666667,41.93333333,82,140,120,90
2016/3/12 11:30,80,10,19.42666667,1.5,34.9,19.5,49.15666667,41.56,78.5,110,140,120
2016/3/12 11:40,60,0,19.56666667,1.666666667,34.9,19.53333333,47.15666667,41.36,75,80,110,140
2016/3/12 11:50,170,10,19.63333333,1.833333333,35.03,19.6,45.03,41.13333333,71.5,60,80,110
2016/3/12 12:00,230,10,19.63333333,2,35.49,19.46333333,42.49666667,40.86,68,170,60,80
2016/3/12 12:10,230,0,19.6,2.166666667,36.23333333,19.39,40.73333333,40.49666667,67.83333333,230,170,60
2016/3/12 12:20,300,10,19.6,2.333333333,35.96666667,19.42666667,37.73333333,39.89,67.66666667,230,230,170
2016/3/12 12:30,290,0,19.7,2.5,38.49333333,19.5,36.1,39.52666667,67.5,300,230,230
2016/3/12 12:40,180,10,19.7,2.666666667,41.56666667,19.53333333,35.69333333,39.26666667,67.33333333,290,300,230
2016/3/12 12:50,140,10,19.76,2.833333333,41.76666667,19.6,32.26,39.045,67.16666667,180,290,300
2016/3/12 13:00,160,0,19.7,3,39.83333333,19.7,32.66666667,38.83333333,67,140,180,290
2016/3/12 13:10,200,10,19.7,3,38.56,19.7,31.29333333,38.62666667,65.33333333,160,140,180
2016/3/12 13:20,210,10,19.76,3,38.63333333,19.76,30.83333333,38.4,63.66666667,200,160,140
2016/3/12 13:30,130,0,19.76,3,40.9,19.82333333,27.76333333,38.32666667,62,210,200,160
2016/3/12 13:40,130,10,19.79,3,40.16666667,19.89,27.35666667,38.26,60.33333333,130,210,200
2016/3/12 13:50,110,10,19.79,3,38.05666667,19.89,26.75,38.2,58.66666667,130,130,210
2016/3/12 14:00,110,0,19.7,3,36.9475,19.89,26.42666667,37.96666667,57,110,130,130
2016/3/12 14:10,90,0,19.7,3.166666667,36,19.89,26.42666667,37.76666667,56.66666667,110,110,130
2016/3/12 14:20,100,0,19.7,3.333333333,35.43,19.89,26.66666667,37.66333333,56.33333333,90,110,110
2016/3/12 14:30,110,10,19.7,3.5,35.23,19.89,26.13333333,37.59,56,100,90,110
2016/3/12 14:40,100,0,19.7,3.666666667,35.02666667,19.89,24.23333333,37.5,55.66666667,110,100,90
2016/3/12 14:50,80,10,19.63333333,3.833333333,34.69333333,19.89,22.36666667,37.5,55.33333333,100,110,100
2016/3/12 15:00,80,10,19.6,4,34.03333333,19.82333333,20.92666667,37.19666667,55,80,100,110
2016/3/12 15:10,90,0,19.53333333,3.833333333,33.36666667,19.79,20.66666667,36.19666667,54.66666667,80,80,100
2016/3/12 15:20,80,10,19.39,3.666666667,32.79666667,19.79,20.6,35.16,54.33333333,90,80,80
2016/3/12 15:30,80,0,19.26333333,3.5,32.39,19.66666667,20.2,34.63333333,54,80,90,80
2016/3/12 15:40,90,10,19.2,3.333333333,31.93,19.6,20.36666667,34.22333333,53.66666667,80,80,90
2016/3/12 15:50,60,10,19.2,3.166666667,31.73,19.7,21.1,33.83,53.33333333,90,80,80
2016/3/12 16:00,50,0,19.16666667,3,31.82333333,19.65,21.46,33.46666667,53,60,90,80
2016/3/12 16:10,70,10,19.1,3.166666667,31.89,19.7,21.66666667,33.32666667,52.5,50,60,90
2016/3/12 16:20,70,0,19.1,3.333333333,32.06666667,19.7,21.55666667,33.345,52,70,50,60
2016/3/12 16:30,80,10,19.13333333,3.5,32.46,19.7,20.89,33.62666667,51.5,70,70,50
2016/3/12 16:40,80,0,19.2,3.666666667,32.96333333,19.79,20.33333333,33.62666667,51,80,70,70
2016/3/12 16:50,70,10,19.2,3.833333333,33.16333333,19.79,19.625,33.36333333,50.5,80,80,70
2016/3/12 17:00,80,10,19.2,4,33.26666667,19.89,19.3,33.29,50,70,80,80
2016/3/12 17:10,70,0,19.2,3.833333333,33.475,19.89,18.96333333,33.16333333,51.33333333,80,70,80
2016/3/12 17:20,80,10,19.2,3.666666667,33.56,19.89,19.03,33.16333333,52.66666667,70,80,70
2016/3/12 17:30,100,0,19.36666667,3.5,33.7,19.89,18.73333333,33.23,54,80,70,80
2016/3/12 17:40,90,10,19.9,3.333333333,33.7,19.89,18.53333333,33.36333333,55.33333333,100,80,70
2016/3/12 17:50,90,10,19.76,3.166666667,33.4,19.89,18.8,33.53,56.66666667,90,100,80
2016/3/12 18:00,100,0,19.36,3,33.26666667,19.92666667,19.13333333,33.59,58,90,90,100
